"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.919309153E1,-8.619125932E-2,4.309562966E-2,9.900024414E0,9.900493400E0
1.919809707E1,-8.858546615E-2,4.788403213E-2,9.888052940E0,9.888565680E0
1.920310446E1,-7.661445439E-2,5.746084079E-2,9.888052940E0,9.888516697E0
1.920807646E1,-7.661445439E-2,4.070143029E-2,9.895236015E0,9.895616311E0
1.921308038E1,-8.619125932E-2,4.309562966E-2,9.888052940E0,9.888522494E0
1.921808631E1,-9.097966552E-2,5.746084079E-2,9.885659218E0,9.886244849E0
1.922309177E1,-8.619125932E-2,5.746084079E-2,9.892841339E0,9.893383670E0
1.922809546E1,-6.943184882E-2,5.746084079E-2,9.880870819E0,9.881281834E0
1.923310108E1,-8.619125932E-2,5.506663769E-2,9.888052940E0,9.888581911E0
1.923807462E1,-8.379705995E-2,5.267243832E-2,9.895236015E0,9.895731005E0
1.924308254E1,-8.379705995E-2,5.506663769E-2,9.892841339E0,9.893349486E0
1.924808531E1,-8.379705995E-2,5.267243832E-2,9.876082420E0,9.876578370E0
1.925309055E1,-7.900865376E-2,5.506663769E-2,9.890447617E0,9.890916477E0
1.925809578E1,-8.858546615E-2,4.548983276E-2,9.892841339E0,9.893342533E0
1.926310232E1,-8.379705995E-2,5.027823523E-2,9.890447617E0,9.890930386E0
1.926807493E1,-9.097966552E-2,5.267243832E-2,9.895236015E0,9.895794434E0
1.927307855E1,-7.422025502E-2,5.027823523E-2,9.897629738E0,9.898035713E0
1.927808294E1,-7.422025502E-2,5.267243832E-2,9.890447617E0,9.890866347E0
1.928308963E1,-8.140286058E-2,5.746084079E-2,9.900024414E0,9.900525823E0
1.928809271E1,-8.140286058E-2,5.506663769E-2,9.892841339E0,9.893329496E0
1.929309886E1,-8.379705995E-2,5.267243832E-2,9.895236015E0,9.895731005E0
1.929807217E1,-8.379705995E-2,6.224924326E-2,9.888052940E0,9.888603939E0
1.930308040E1,-8.619125932E-2,5.027823523E-2,9.888052940E0,9.888556406E0
1.930808233E1,-8.140286058E-2,4.548983276E-2,9.890447617E0,9.890887210E0
1.931308594E1,-8.379705995E-2,5.746084079E-2,9.888052940E0,9.888574955E0
1.931809248E1,-7.900865376E-2,4.788403213E-2,9.890447617E0,9.890879097E0
1.932309864E1,-8.379705995E-2,5.027823523E-2,9.895236015E0,9.895718551E0
1.932807033E1,-9.337386489E-2,5.267243832E-2,9.890447617E0,9.891028618E0
1.933307672E1,-8.140286058E-2,5.027823523E-2,9.888052940E0,9.888515828E0
1.933808102E1,-7.422025502E-2,4.309562966E-2,9.892841339E0,9.893213615E0
1.934308910E1,-8.140286058E-2,5.267243832E-2,9.892841339E0,9.893316460E0
1.934809056E1,-7.422025502E-2,4.548983276E-2,9.892841339E0,9.893224334E0
1.935309680E1,-8.379705995E-2,6.464344263E-2,9.900024414E0,9.900590090E0
1.935810234E1,-8.140286058E-2,4.070143029E-2,9.885659218E0,9.886078151E0
1.936307703E1,-6.943184882E-2,4.788403213E-2,9.895236015E0,9.895595458E0
1.936807918E1,-8.140286058E-2,4.788403213E-2,9.897629738E0,9.898080305E0
1.937308418E1,-8.858546615E-2,5.506663769E-2,9.888052940E0,9.888603070E0
1.937808911E1,-8.379705995E-2,4.788403213E-2,9.888052940E0,9.888523943E0
1.938309734E1,-7.900865376E-2,4.548983276E-2,9.897629738E0,9.898049612E0
1.938809988E1,-7.182604820E-2,5.985504389E-2,9.890447617E0,9.890889528E0
1.939307403E1,-8.379705995E-2,4.788403213E-2,9.890447617E0,9.890918506E0
1.939807857E1,-9.337386489E-2,5.267243832E-2,9.888052940E0,9.888634082E0
1.940308481E1,-7.422025502E-2,5.985504389E-2,9.895236015E0,9.895695381E0
1.940808911E1,-8.619125932E-2,5.506663769E-2,9.888052940E0,9.888581911E0
1.941309342E1,-7.661445439E-2,4.309562966E-2,9.895236015E0,9.895626448E0
1.941809766E1,-7.900865376E-2,4.309562966E-2,9.890447617E0,9.890857074E0
1.942310666E1,-6.943184882E-2,5.267243832E-2,9.885659218E0,9.886043361E0
1.942807796E1,-8.379705995E-2,5.267243832E-2,9.895236015E0,9.895731005E0
1.943308166E1,-8.140286058E-2,5.746084079E-2,9.892841339E0,9.893343112E0
1.943808720E1,-7.900865376E-2,5.985504389E-2,9.890447617E0,9.890944295E0
1.944309458E1,-9.576806426E-2,5.027823523E-2,9.897629738E0,9.898220742E0
1.944809735E1,-8.619125932E-2,4.548983276E-2,9.885659218E0,9.886139612E0
1.945310074E1,-8.140286058E-2,5.506663769E-2,9.890447617E0,9.890935892E0
1.945807682E1,-7.661445439E-2,5.027823523E-2,9.892841339E0,9.893265762E0
1.946308443E1,-7.422025502E-2,5.027823523E-2,9.888052940E0,9.888459309E0
1.946808597E1,-8.140286058E-2,5.027823523E-2,9.902418137E0,9.902880353E0
1.947309059E1,-8.619125932E-2,4.070143029E-2,9.883264542E0,9.883724174E0
1.947809436E1,-8.619125932E-2,4.309562966E-2,9.888052940E0,9.888522494E0
1.948310228E1,-7.900865376E-2,5.267243832E-2,9.888052940E0,9.888508872E0
1.948807436E1,-8.379705995E-2,5.746084079E-2,9.892841339E0,9.893363101E0
1.949307952E1,-9.337386489E-2,4.788403213E-2,9.892841339E0,9.893397865E0
1.949808482E1,-8.140286058E-2,5.027823523E-2,9.892841339E0,9.893304003E0
1.950309098E1,-8.379705995E-2,4.070143029E-2,9.890447617E0,9.890886341E0
1.950809467E1,-8.619125932E-2,4.309562966E-2,9.878476143E0,9.878946152E0
1.951310021E1,-8.858546615E-2,5.746084079E-2,9.897629738E0,9.898192944E0
1.951807437E1,-7.182604820E-2,4.548983276E-2,9.890447617E0,9.890813028E0
1.952308014E1,-7.182604820E-2,4.548983276E-2,9.880870819E0,9.881236585E0
1.952808321E1,-6.464344263E-2,4.309562966E-2,9.888052940E0,9.888358153E0
1.953308698E1,-7.182604820E-2,5.027823523E-2,9.890447617E0,9.890836210E0
1.953809376E1,-8.379705995E-2,5.267243832E-2,9.892841339E0,9.893336449E0
1.954310076E1,-7.661445439E-2,4.548983276E-2,9.890447617E0,9.890848960E0
1.954807222E1,-8.140286058E-2,4.788403213E-2,9.900024414E0,9.900474873E0
1.955307745E1,-8.140286058E-2,4.070143029E-2,9.900024414E0,9.900442739E0
1.955808268E1,-8.379705995E-2,5.027823523E-2,9.880870819E0,9.881354057E0
1.956308884E1,-8.858546615E-2,5.267243832E-2,9.892841339E0,9.893378166E0
1.956809430E1,-8.379705995E-2,4.548983276E-2,9.890447617E0,9.890907205E0
1.957309715E1,-8.140286058E-2,5.027823523E-2,9.890447617E0,9.890910392E0
1.957810199E1,-8.379705995E-2,4.548983276E-2,9.888052940E0,9.888512640E0
1.958307869E1,-7.900865376E-2,4.070143029E-2,9.890447617E0,9.890846932E0
1.958808084E1,-7.900865376E-2,6.464344263E-2,9.888052940E0,9.888579883E0
1.959308600E1,-7.661445439E-2,4.548983276E-2,9.897629738E0,9.898030790E0
1.959808977E1,-7.900865376E-2,5.985504389E-2,9.890447617E0,9.890944295E0
1.960309715E1,-8.379705995E-2,5.027823523E-2,9.897629738E0,9.898112157E0
1.960810085E1,-7.661445439E-2,5.027823523E-2,9.890447617E0,9.890872142E0
1.961307654E1,-7.900865376E-2,5.506663769E-2,9.892841339E0,9.893310086E0
1.961807900E1,-8.140286058E-2,4.788403213E-2,9.885659218E0,9.886110331E0
1.962308662E1,-7.661445439E-2,5.746084079E-2,9.892841339E0,9.893304872E0
1.962808946E1,-7.900865376E-2,5.506663769E-2,9.892841339E0,9.893310086E0
1.963309462E1,-8.140286058E-2,5.506663769E-2,9.876082420E0,9.876571406E0
1.963809870E1,-6.224924326E-2,5.746084079E-2,9.888052940E0,9.888415832E0
1.964307616E1,-8.858546615E-2,5.027823523E-2,9.888052940E0,9.888577564E0
1.964807893E1,-8.379705995E-2,4.309562966E-2,9.892841339E0,9.893290097E0
1.965308301E1,-8.619125932E-2,5.985504389E-2,9.890447617E0,9.891004277E0
1.965808824E1,-7.661445439E-2,5.027823523E-2,9.892841339E0,9.893265762E0
1.966309655E1,-7.661445439E-2,5.506663769E-2,9.892841339E0,9.893291256E0
1.966809901E1,-9.097966552E-2,4.788403213E-2,9.897629738E0,9.898163699E0
1.967307255E1,-9.097966552E-2,4.788403213E-2,9.895236015E0,9.895770105E0
1.967807740E1,-7.661445439E-2,5.506663769E-2,9.878476143E0,9.878926714E0
1.968308386E1,-7.182604820E-2,3.591302410E-2,9.878476143E0,9.878802540E0
1.968808694E1,-7.182604820E-2,4.070143029E-2,9.895236015E0,9.895580397E0
1.969309186E1,-8.379705995E-2,5.027823523E-2,9.876082420E0,9.876565892E0
1.969809686E1,-8.140286058E-2,5.027823523E-2,9.892841339E0,9.893304003E0
1.970310517E1,-8.619125932E-2,4.309562966E-2,9.895236015E0,9.895705228E0
1.970807525E1,-7.422025502E-2,5.027823523E-2,9.890447617E0,9.890853886E0
1.971308056E1,-8.379705995E-2,4.788403213E-2,9.890447617E0,9.890918506E0
1.971808579E1,-8.379705995E-2,5.267243832E-2,9.890447617E0,9.890942846E0
1.972309318E1,-8.379705995E-2,5.267243832E-2,9.900024414E0,9.900519165E0
1.972809679E1,-8.140286058E-2,3.830722719E-2,9.888052940E0,9.888462207E0
1.973310118E1,-8.619125932E-2,5.267243832E-2,9.888052940E0,9.888568869E0
1.973807556E1,-7.661445439E-2,5.746084079E-2,9.892841339E0,9.893304872E0
1.974308333E1,-9.097966552E-2,4.548983276E-2,9.883264542E0,9.883787969E0
1.974808518E1,-7.661445439E-2,4.548983276E-2,9.904812813E0,9.905213574E0
1.975308918E1,-8.619125932E-2,4.309562966E-2,9.885659218E0,9.886128885E0
1.975809464E1,-8.379705995E-2,4.548983276E-2,9.897629738E0,9.898088992E0
1.976310210E1,-8.379705995E-2,4.788403213E-2,9.883264542E0,9.883735773E0
1.976807534E1,-7.182604820E-2,5.985504389E-2,9.890447617E0,9.890889528E0
1.977307934E1,-8.140286058E-2,5.506663769E-2,9.878476143E0,9.878965010E0
1.977808388E1,-7.422025502E-2,4.309562966E-2,9.895236015E0,9.895608202E0
1.978309134E1,-8.619125932E-2,4.548983276E-2,9.885659218E0,9.886139612E0
1.978809319E1,-7.900865376E-2,5.027823523E-2,9.895236015E0,9.895679161E0
1.979309780E1,-7.661445439E-2,5.027823523E-2,9.897629738E0,9.898053955E0
1.979807257E1,-7.422025502E-2,4.548983276E-2,9.888052940E0,9.888436121E0
1.980308019E1,-8.379705995E-2,4.548983276E-2,9.892841339E0,9.893300816E0
1.980808296E1,-8.619125932E-2,5.027823523E-2,9.895236015E0,9.895739115E0
1.981308758E1,-8.140286058E-2,4.548983276E-2,9.900024414E0,9.900463583E0
1.981809219E1,-7.900865376E-2,5.267243832E-2,9.909601212E0,9.910056151E0
1.982309958E1,-7.900865376E-2,5.267243832E-2,9.890447617E0,9.890903437E0
1.982807158E1,-7.422025502E-2,4.309562966E-2,9.883264542E0,9.883637179E0
1.983307681E1,-7.661445439E-2,4.788403213E-2,9.888052940E0,9.888465685E0
1.983808020E1,-8.379705995E-2,4.788403213E-2,9.892841339E0,9.893312114E0
1.984308920E1,-8.379705995E-2,5.267243832E-2,9.895236015E0,9.895731005E0
1.984809066E1,-8.140286058E-2,5.506663769E-2,9.890447617E0,9.890935892E0
1.985309589E1,-8.858546615E-2,4.070143029E-2,9.895236015E0,9.895716234E0
1.985809997E1,-7.661445439E-2,4.309562966E-2,9.880870819E0,9.881261820E0
1.986307836E1,-8.140286058E-2,5.027823523E-2,9.885659218E0,9.886122217E0
1.986808020E1,-8.379705995E-2,5.746084079E-2,9.892841339E0,9.893363101E0
1.987308428E1,-7.422025502E-2,4.548983276E-2,9.895236015E0,9.895618918E0
1.987809074E1,-9.097966552E-2,5.027823523E-2,9.883264542E0,9.883811168E0
1.988309628E1,-7.900865376E-2,5.267243832E-2,9.892841339E0,9.893297050E0
1.988809990E1,-7.900865376E-2,5.027823523E-2,9.892841339E0,9.893284593E0
1.989307282E1,-8.140286058E-2,5.267243832E-2,9.892841339E0,9.893316460E0
1.989807813E1,-8.619125932E-2,5.027823523E-2,9.895236015E0,9.895739115E0
1.990308575E1,-7.661445439E-2,5.506663769E-2,9.892841339E0,9.893291256E0
1.990808760E1,-7.900865376E-2,5.267243832E-2,9.880870819E0,9.881327082E0
1.991309321E1,-8.619125932E-2,5.506663769E-2,9.890447617E0,9.890976460E0
1.991809752E1,-8.619125932E-2,5.746084079E-2,9.890447617E0,9.890990079E0
1.992307444E1,-8.140286058E-2,5.506663769E-2,9.888052940E0,9.888541334E0
1.992807806E1,-7.661445439E-2,4.070143029E-2,9.890447617E0,9.890828097E0
1.993308298E1,-8.619125932E-2,4.548983276E-2,9.895236015E0,9.895715945E0
1.993808706E1,-6.703764945E-2,5.506663769E-2,9.885659218E0,9.886039882E0
1.994309568E1,-8.140286058E-2,5.267243832E-2,9.888052940E0,9.888528291E0
1.994809683E1,-7.422025502E-2,5.746084079E-2,9.888052940E0,9.888498437E0
1.995310145E1,-8.140286058E-2,4.548983276E-2,9.892841339E0,9.893280826E0
1.995807691E1,-8.619125932E-2,5.027823523E-2,9.880870819E0,9.881374650E0
1.996308176E1,-7.661445439E-2,5.027823523E-2,9.890447617E0,9.890872142E0
1.996808584E1,-7.182604820E-2,5.746084079E-2,9.895236015E0,9.895663521E0
1.997309014E1,-7.900865376E-2,5.027823523E-2,9.888052940E0,9.888496408E0
1.997809568E1,-8.140286058E-2,5.027823523E-2,9.897629738E0,9.898092178E0
1.998310307E1,-7.661445439E-2,4.548983276E-2,9.890447617E0,9.890848960E0
1.998807569E1,-9.576806426E-2,4.309562966E-2,9.885659218E0,9.886217018E0
1.999308000E1,-8.140286058E-2,5.267243832E-2,9.892841339E0,9.893316460E0
1.999808484E1,-7.422025502E-2,5.506663769E-2,9.885659218E0,9.886091197E0
2.000309161E1,-8.379705995E-2,5.985504389E-2,9.883264542E0,9.883801018E0
2.000809446E1,-7.422025502E-2,5.267243832E-2,9.888052940E0,9.888471772E0
2.001309908E1,-8.140286058E-2,5.985504389E-2,9.883264542E0,9.883781010E0
2.001807354E1,-8.858546615E-2,5.746084079E-2,9.885659218E0,9.886223106E0
2.002308269E1,-7.661445439E-2,4.548983276E-2,9.892841339E0,9.893242586E0
2.002808269E1,-9.337386489E-2,5.027823523E-2,9.892841339E0,9.893409743E0
2.003308831E1,-7.900865376E-2,5.985504389E-2,9.888052940E0,9.888549739E0
2.003809354E1,-8.619125932E-2,4.309562966E-2,9.880870819E0,9.881340714E0
2.004310054E1,-8.379705995E-2,4.788403213E-2,9.895236015E0,9.895706676E0
2.004807354E1,-8.379705995E-2,4.070143029E-2,9.890447617E0,9.890886341E0
2.005307724E1,-8.140286058E-2,5.267243832E-2,9.902418137E0,9.902892798E0
2.005808393E1,-7.422025502E-2,5.506663769E-2,9.890447617E0,9.890879386E0
2.006309139E1,-8.140286058E-2,5.506663769E-2,9.892841339E0,9.893329496E0
2.006809232E1,-7.661445439E-2,6.703764945E-2,9.888052940E0,9.888576984E0
2.007309632E1,-7.182604820E-2,5.506663769E-2,9.888052940E0,9.888467134E0
2.007810247E1,-6.703764945E-2,5.746084079E-2,9.892841339E0,9.893235343E0
2.008307840E1,-7.422025502E-2,5.267243832E-2,9.895236015E0,9.895654543E0
2.008808063E1,-9.816227108E-2,4.788403213E-2,9.890447617E0,9.891050640E0
2.009308640E1,-7.661445439E-2,3.830722719E-2,9.892841339E0,9.893212167E0
2.009809163E1,-8.140286058E-2,5.506663769E-2,9.888052940E0,9.888541334E0
2.010309779E1,-7.422025502E-2,5.027823523E-2,9.890447617E0,9.890853886E0
2.010810033E1,-8.379705995E-2,5.267243832E-2,9.890447617E0,9.890942846E0
2.011307563E1,-8.140286058E-2,5.267243832E-2,9.892841339E0,9.893316460E0
2.011807933E1,-8.379705995E-2,5.506663769E-2,9.885659218E0,9.886167733E0
2.012308764E1,-8.140286058E-2,4.788403213E-2,9.897629738E0,9.898080305E0
2.012809010E1,-7.661445439E-2,4.309562966E-2,9.880870819E0,9.881261820E0
2.013309471E1,-7.182604820E-2,5.267243832E-2,9.895236015E0,9.895636875E0
2.013810095E1,-7.900865376E-2,5.027823523E-2,9.888052940E0,9.888496408E0
2.014307602E1,-7.900865376E-2,5.027823523E-2,9.885659218E0,9.886102793E0
2.014807964E1,-8.140286058E-2,5.027823523E-2,9.895236015E0,9.895698567E0
2.015308456E1,-7.900865376E-2,5.267243832E-2,9.883264542E0,9.883720694E0
2.015808895E1,-8.140286058E-2,5.506663769E-2,9.897629738E0,9.898117659E0
2.016309380E1,-8.379705995E-2,4.309562966E-2,9.888052940E0,9.888501915E0
2.016809841E1,-8.140286058E-2,5.267243832E-2,9.904812813E0,9.905287359E0
2.017307203E1,-9.097966552E-2,4.788403213E-2,9.892841339E0,9.893375558E0
2.017807849E1,-8.379705995E-2,4.309562966E-2,9.873687744E0,9.874137372E0
2.018308526E1,-8.858546615E-2,4.788403213E-2,9.890447617E0,9.890960233E0
2.018808803E1,-7.661445439E-2,5.985504389E-2,9.892841339E0,9.893319067E0
2.019309257E1,-7.661445439E-2,5.746084079E-2,9.895236015E0,9.895699436E0
2.019809634E1,-8.140286058E-2,4.309562966E-2,9.895236015E0,9.895664680E0
2.020310373E1,-8.140286058E-2,6.464344263E-2,9.900024414E0,9.900570115E0
2.020807658E1,-7.900865376E-2,5.027823523E-2,9.888052940E0,9.888496408E0
2.021308188E1,-8.140286058E-2,5.027823523E-2,9.888052940E0,9.888515828E0
2.021808673E1,-8.140286058E-2,5.506663769E-2,9.895236015E0,9.895724054E0
2.022309327E1,-7.661445439E-2,4.070143029E-2,9.897629738E0,9.898009942E0
2.022809543E1,-8.858546615E-2,4.788403213E-2,9.888052940E0,9.888565680E0
2.023310027E1,-8.379705995E-2,4.788403213E-2,9.885659218E0,9.886130335E0
2.023807512E1,-7.900865376E-2,5.027823523E-2,9.895236015E0,9.895679161E0
2.024308220E1,-8.619125932E-2,4.309562966E-2,9.890447617E0,9.890917057E0
2.024808497E1,-8.140286058E-2,5.027823523E-2,9.895236015E0,9.895698567E0
2.025308928E1,-7.900865376E-2,5.267243832E-2,9.883264542E0,9.883720694E0
2.025809351E1,-7.661445439E-2,5.027823523E-2,9.904812813E0,9.905236723E0
2.026310159E1,-8.858546615E-2,5.746084079E-2,9.888052940E0,9.888616692E0
2.026807328E1,-9.816227108E-2,4.788403213E-2,9.890447617E0,9.891050640E0
2.027307751E1,-8.379705995E-2,3.591302410E-2,9.890447617E0,9.890867796E0
2.027808336E1,-7.422025502E-2,3.112462163E-2,9.888052940E0,9.888380471E0
2.028309044E1,-8.858546615E-2,5.746084079E-2,9.895236015E0,9.895799358E0
2.028809390E1,-8.140286058E-2,5.027823523E-2,9.880870819E0,9.881334043E0
2.029309728E1,-8.379705995E-2,3.830722719E-2,9.880870819E0,9.881300397E0
2.029810282E1,-8.379705995E-2,4.548983276E-2,9.890447617E0,9.890907205E0
2.030308098E1,-8.140286058E-2,4.788403213E-2,9.892841339E0,9.893292125E0
2.030808313E1,-7.422025502E-2,5.267243832E-2,9.885659218E0,9.886078151E0
2.031308713E1,-7.661445439E-2,4.788403213E-2,9.895236015E0,9.895648461E0
2.031809136E1,-8.140286058E-2,4.070143029E-2,9.885659218E0,9.886078151E0
2.032309944E1,-8.379705995E-2,4.548983276E-2,9.890447617E0,9.890907205E0
2.032807298E1,-7.182604820E-2,5.746084079E-2,9.892841339E0,9.893268949E0
2.033307568E1,-7.900865376E-2,5.506663769E-2,9.890447617E0,9.890916477E0
2.033808029E1,-7.661445439E-2,5.985504389E-2,9.888052940E0,9.888530900E0
2.034308868E1,-8.858546615E-2,4.309562966E-2,9.909601212E0,9.910090857E0
2.034809106E1,-6.943184882E-2,5.985504389E-2,9.892841339E0,9.893266052E0
2.035309630E1,-8.379705995E-2,5.027823523E-2,9.880870819E0,9.881354057E0
2.035810060E1,-7.900865376E-2,5.746084079E-2,9.890447617E0,9.890930096E0
2.036307760E1,-8.858546615E-2,4.548983276E-2,9.890447617E0,9.890948932E0
2.036808099E1,-7.900865376E-2,5.267243832E-2,9.880870819E0,9.881327082E0
2.037308553E1,-9.097966552E-2,4.788403213E-2,9.888052940E0,9.888587418E0
2.037808953E1,-8.619125932E-2,5.027823523E-2,9.897629738E0,9.898132716E0
2.038309792E1,-7.661445439E-2,5.027823523E-2,9.890447617E0,9.890872142E0
2.038810038E1,-7.900865376E-2,4.788403213E-2,9.888052940E0,9.888484525E0
2.039307361E1,-8.379705995E-2,6.224924326E-2,9.885659218E0,9.886210350E0
2.039807815E1,-8.140286058E-2,5.506663769E-2,9.897629738E0,9.898117659E0
2.040308530E1,-9.097966552E-2,5.027823523E-2,9.888052940E0,9.888599302E0
2.040808838E1,-7.661445439E-2,3.830722719E-2,9.895236015E0,9.895606753E0
2.041309331E1,-8.619125932E-2,5.506663769E-2,9.890447617E0,9.890976460E0
2.041809885E1,-8.619125932E-2,5.267243832E-2,9.888052940E0,9.888568869E0
2.042307577E1,-7.182604820E-2,5.267243832E-2,9.895236015E0,9.895636875E0
2.042807731E1,-8.619125932E-2,3.830722719E-2,9.890447617E0,9.890897352E0
2.043308246E1,-7.182604820E-2,4.788403213E-2,9.890447617E0,9.890824330E0
2.043808685E1,-8.619125932E-2,6.224924326E-2,9.897629738E0,9.898200762E0
2.044309424E1,-8.379705995E-2,4.548983276E-2,9.895236015E0,9.895695381E0
2.044809731E1,-8.379705995E-2,5.027823523E-2,9.880870819E0,9.881354057E0
2.045310247E1,-8.858546615E-2,4.309562966E-2,9.885659218E0,9.886150049E0
2.045807724E1,-8.140286058E-2,5.027823523E-2,9.888052940E0,9.888515828E0
2.046308347E1,-7.422025502E-2,5.506663769E-2,9.883264542E0,9.883696625E0
2.046808686E1,-8.379705995E-2,5.985504389E-2,9.890447617E0,9.890983704E0
2.047309140E1,-7.900865376E-2,5.267243832E-2,9.878476143E0,9.878932516E0
2.047809601E1,-6.943184882E-2,5.267243832E-2,9.888052940E0,9.888436991E0
2.048310309E1,-8.379705995E-2,5.985504389E-2,9.890447617E0,9.890983704E0
2.048807509E1,-7.422025502E-2,4.788403213E-2,9.895236015E0,9.895630214E0
2.049307978E1,-7.422025502E-2,4.548983276E-2,9.890447617E0,9.890830705E0
2.049808463E1,-8.858546615E-2,5.985504389E-2,9.883264542E0,9.883842776E0
2.050309240E1,-8.140286058E-2,5.267243832E-2,9.892841339E0,9.893316460E0
2.050809540E1,-8.379705995E-2,5.746084079E-2,9.890447617E0,9.890969505E0
2.051309971E1,-8.140286058E-2,5.027823523E-2,9.897629738E0,9.898092178E0
2.051807425E1,-9.337386489E-2,5.027823523E-2,9.883264542E0,9.883833496E0
2.052308102E1,-8.379705995E-2,5.506663769E-2,9.897629738E0,9.898137638E0
2.052808379E1,-7.422025502E-2,5.267243832E-2,9.878476143E0,9.878895380E0
2.053308925E1,-8.619125932E-2,4.548983276E-2,9.885659218E0,9.886139612E0
2.053809356E1,-8.140286058E-2,5.506663769E-2,9.883264542E0,9.883753172E0
2.054310218E1,-8.140286058E-2,6.703764945E-2,9.895236015E0,9.895797910E0
2.054807264E1,-7.900865376E-2,4.788403213E-2,9.888052940E0,9.888484525E0
2.055307756E1,-6.943184882E-2,5.985504389E-2,9.888052940E0,9.888477859E0
2.055808318E1,-8.858546615E-2,5.267243832E-2,9.883264542E0,9.883801888E0
2.056308872E1,-9.097966552E-2,5.267243832E-2,9.890447617E0,9.891006306E0
2.056809141E1,-8.379705995E-2,5.027823523E-2,9.900024414E0,9.900506717E0
2.057309634E1,-7.661445439E-2,4.788403213E-2,9.897629738E0,9.898042083E0
2.057810188E1,-7.661445439E-2,4.788403213E-2,9.897629738E0,9.898042083E0
2.058308003E1,-9.097966552E-2,4.788403213E-2,9.885659218E0,9.886193825E0
2.058808157E1,-8.619125932E-2,5.746084079E-2,9.888052940E0,9.888595534E0
2.059308434E1,-8.379705995E-2,5.746084079E-2,9.885659218E0,9.886181359E0
2.059809203E1,-8.140286058E-2,5.506663769E-2,9.885659218E0,9.886147730E0
2.060309727E1,-8.619125932E-2,5.267243832E-2,9.885659218E0,9.886175271E0
2.060810188E1,-8.379705995E-2,5.267243832E-2,9.890447617E0,9.890942846E0
2.061307488E1,-8.619125932E-2,5.746084079E-2,9.895236015E0,9.895778215E0
2.061808135E1,-8.858546615E-2,5.746084079E-2,9.895236015E0,9.895799358E0
2.062308927E1,-8.379705995E-2,5.027823523E-2,9.892841339E0,9.893323992E0
2.062808996E1,-8.140286058E-2,5.746084079E-2,9.895236015E0,9.895737667E0
2.063309543E1,-8.619125932E-2,5.746084079E-2,9.883264542E0,9.883807398E0
2.063810004E1,-8.379705995E-2,5.506663769E-2,9.897629738E0,9.898137638E0
2.064307674E1,-8.619125932E-2,5.027823523E-2,9.883264542E0,9.883768251E0
2.064807951E1,-7.661445439E-2,5.506663769E-2,9.897629738E0,9.898079437E0
2.065308343E1,-8.379705995E-2,4.309562966E-2,9.895236015E0,9.895684665E0
