"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.515143049E1,-6.915684044E-2,7.049596868E-3,1.000927925E0,1.003338964E0
1.516144373E1,-9.993775934E-2,2.852412127E-2,1.039232254E0,1.044416037E0
1.517145166E1,-8.290299773E-2,-5.251737311E-3,8.333292007E-1,8.374592794E-1
1.518143297E1,-7.551286370E-2,-1.005648822E-2,8.309335709E-1,8.344183152E-1
1.519144182E1,-8.703042567E-2,4.388201982E-3,9.793720245E-1,9.832411270E-1
1.520145298E1,-6.984984875E-2,-7.683126256E-3,9.266967773E-1,9.293572773E-1
1.521143014E1,-3.360984474E-2,-1.492737234E-2,7.806491852E-1,7.815149381E-1
1.522144068E1,-6.212976947E-2,-1.973589323E-2,8.812046051E-1,8.836125677E-1
1.523144930E1,-7.157450914E-2,1.159189641E-2,9.841556549E-1,9.868230011E-1
1.524146161E1,-7.353007793E-2,-2.723997459E-3,8.189535141E-1,8.222523644E-1
1.525143762E1,-6.624573469E-2,-1.227919944E-2,7.590980530E-1,7.620821020E-1
1.526144862E1,-8.498026431E-2,1.434498653E-2,1.005700111E0,1.009386020E0
1.527145724E1,-6.798376143E-2,1.439043134E-2,9.602079391E-1,9.627191505E-1
1.528144063E1,-5.332455412E-2,-1.690360345E-2,7.758541107E-1,7.778681386E-1
1.529144717E1,-5.538116395E-2,2.128228545E-3,9.314737320E-1,9.331210619E-1
1.530145918E1,-7.169972360E-2,3.352213651E-2,1.055972099E0,1.058934209E0
1.531143572E1,-2.863183804E-2,2.315176651E-3,9.386558533E-1,9.390952843E-1
1.532144619E1,-4.297643155E-2,9.306602180E-3,8.285217285E-1,8.296877974E-1
1.533145481E1,-5.731156841E-2,1.663682610E-2,9.817504883E-1,9.835626168E-1
1.534143674E1,-5.024477467E-2,1.448326744E-2,1.063155174E0,1.064440335E0
1.535144466E1,-5.752316490E-2,-9.446952492E-3,8.835897446E-1,8.855105850E-1
1.536145574E1,-5.268882588E-2,2.541542053E-3,8.644361496E-1,8.660441262E-1
1.537143367E1,-7.168776542E-2,1.466240734E-2,1.012876511E0,1.015516099E0
1.538144352E1,-8.355792612E-2,2.738920972E-3,9.841461182E-1,9.876907464E-1
1.539145307E1,-4.749605432E-2,-1.169409603E-2,8.500690460E-1,8.514751964E-1
1.540143399E1,-5.461103469E-2,-1.396550611E-2,9.506254196E-1,9.522951690E-1
1.541144169E1,-7.832548767E-2,-1.869050786E-3,1.084701538E0,1.087527380E0
1.542145362E1,-4.225489870E-2,-2.111461945E-2,9.147109985E-1,9.159298633E-1
1.543143116E1,-4.934812710E-2,-2.345513366E-2,7.734527588E-1,7.753802622E-1
1.544144324E1,-7.556437701E-2,1.491560601E-2,8.931627274E-1,8.964776115E-1
1.545145063E1,-7.070954144E-2,2.002784237E-2,9.003458023E-1,9.033402003E-1
1.546143118E1,-5.130613968E-2,-8.568027988E-3,7.542991638E-1,7.560905763E-1
1.547143949E1,-6.056609005E-2,5.711456761E-3,8.021812439E-1,8.044846922E-1
1.548145026E1,-9.140300751E-2,3.447948396E-2,1.000899315E0,1.005655400E0
1.549142873E1,-6.255292892E-2,5.838746205E-3,9.147071838E-1,9.168621445E-1
1.550144081E1,-3.605528176E-2,5.523188040E-3,7.830238342E-1,7.838729578E-1
1.551144720E1,-5.973896384E-2,3.028914332E-3,9.554052353E-1,9.572758650E-1
1.552145920E1,-6.422874331E-2,1.732298359E-2,9.721641541E-1,9.744375607E-1
1.553143706E1,-3.544018045E-2,-6.759297103E-3,8.093576431E-1,8.101613969E-1
1.554144821E1,-6.168135256E-2,-1.632915810E-2,8.476638794E-1,8.500619290E-1
1.555145622E1,-7.829159498E-2,2.982107922E-3,1.020046234E0,1.023050725E0
1.556143745E1,-6.133783236E-2,-1.901153475E-3,9.889211655E-1,9.908234028E-1
1.557144569E1,-4.201164469E-2,-1.154449396E-2,8.716039658E-1,8.726922291E-1
1.558145769E1,-4.916491732E-2,1.251271367E-2,9.649772644E-1,9.663099285E-1
1.559143370E1,-6.587578356E-2,1.743352413E-2,1.075111389E0,1.077268790E0
1.560144663E1,-5.858179927E-2,-1.845960692E-2,9.410352707E-1,9.430376265E-1
1.561145471E1,-5.136077106E-2,-3.289281577E-2,8.763923645E-1,8.785120618E-1
1.562143679E1,-7.509723306E-2,-1.583285630E-3,1.010466576E0,1.013254559E0
1.563144272E1,-7.970198989E-2,-6.389381364E-3,9.865236282E-1,9.897586072E-1
1.564145465E1,-6.040401012E-2,-8.791167289E-3,8.213233948E-1,8.235885185E-1
1.565143219E1,-6.265965849E-2,-1.521276310E-3,8.644180298E-1,8.666874161E-1
1.566144358E1,-6.713169813E-2,2.499059774E-2,9.649734497E-1,9.676285204E-1
1.567145197E1,-5.014798790E-2,-1.373447478E-3,8.596277237E-1,8.610903149E-1
1.568143320E1,-4.517966881E-2,-1.811993122E-2,7.399177551E-1,7.415172410E-1
1.569144059E1,-4.033864662E-2,-1.249564812E-3,8.476562500E-1,8.486164540E-1
1.570145167E1,-4.730374739E-2,3.688322380E-3,9.003286362E-1,9.015780062E-1
1.571143068E1,-4.481609166E-2,-2.027353644E-2,7.399158478E-1,7.415490275E-1
1.572144214E1,-2.804525942E-2,-1.065328158E-2,6.776666641E-1,6.783304037E-1
1.573145007E1,-6.397858262E-2,2.763099968E-2,7.877998352E-1,7.908762934E-1
1.574146238E1,-5.445063114E-2,1.581002213E-2,8.117427826E-1,8.137205744E-1
1.575143847E1,-3.528151289E-2,8.661269210E-3,6.106309891E-1,6.117107221E-1
1.576145109E1,-5.221946165E-2,2.545909211E-2,6.058425903E-1,6.086216245E-1
1.577142824E1,-5.692868680E-2,4.222559184E-2,7.806196213E-1,7.838308932E-1
1.578143933E1,-4.248300195E-2,1.111947000E-2,6.537265778E-1,6.551998829E-1
1.579144649E1,-3.063450567E-2,1.557577960E-2,4.765558243E-1,4.777933983E-1
1.580145849E1,-4.279791564E-2,2.750306949E-2,6.561212540E-1,6.580905563E-1
1.581143726E1,-6.444612145E-2,2.269008756E-2,7.111873627E-1,7.144617607E-1
1.582144642E1,-5.021910369E-2,-2.294061519E-2,5.076818466E-1,5.106751292E-1
1.583145604E1,-5.960308760E-2,7.772706449E-4,4.885253906E-1,4.921485441E-1
1.584143728E1,-9.042695165E-2,1.998022571E-2,6.297826767E-1,6.365551530E-1
1.585144590E1,-7.832655311E-2,-8.872531354E-3,5.579557419E-1,5.634965667E-1
1.586145698E1,-3.743398935E-2,-4.220617935E-3,3.975429535E-1,3.993238248E-1
1.587143414E1,-4.464288056E-2,1.000532135E-2,4.621858597E-1,4.644446815E-1
1.588144468E1,-6.384426355E-2,2.844799310E-3,5.675315857E-1,5.711184497E-1
1.589145268E1,-6.605906785E-2,-2.585416473E-2,4.502143860E-1,4.557688357E-1
1.590143415E1,-4.212354124E-2,-3.065485880E-2,3.736000061E-1,3.772148959E-1
1.591144131E1,-5.644365400E-2,-1.373561844E-2,4.645795822E-1,4.681973318E-1
1.592145539E1,-6.588850915E-2,-1.122222096E-2,4.430322647E-1,4.480455573E-1
1.593143140E1,-4.433032125E-2,-2.320482954E-2,2.993803024E-1,3.035328763E-1
1.594144194E1,-8.015000820E-2,-6.302079186E-3,3.664178848E-1,3.751343844E-1
1.595145056E1,-8.230510354E-2,5.942068994E-3,5.028877258E-1,5.096130915E-1
1.596143356E1,-5.337509885E-2,-2.497961186E-2,4.095125198E-1,4.137310553E-1
1.597144095E1,-4.605628923E-2,-1.036429405E-2,3.328981400E-1,3.362287494E-1
1.598145180E1,-6.516452134E-2,2.344676480E-2,4.286670685E-1,4.342253116E-1
1.599142873E1,-5.068693310E-2,1.407383010E-2,4.334554672E-1,4.366358665E-1
1.600144097E1,-3.142903000E-2,-5.179869011E-3,2.586784363E-1,2.606322090E-1
1.601144936E1,-6.019565463E-2,2.569789253E-2,3.089561462E-1,3.158129174E-1
1.602146036E1,-4.826513678E-2,1.865772158E-2,5.076751709E-1,5.103055096E-1
1.603143852E1,-5.297715962E-2,-5.586795509E-3,1.102361679E-1,1.224328569E-1
1.604144999E1,-3.032755107E-3,3.851063550E-3,2.514963150E-1,2.515440811E-1
1.605145553E1,-7.240517437E-2,-1.728965156E-2,3.688116074E-1,3.762491768E-1
1.606143800E1,-3.660859913E-2,-7.711488754E-3,7.432556152E-2,8.321024988E-2
1.607144623E1,-2.506170794E-2,-1.934785955E-2,2.754411697E-1,2.772548771E-1
1.608145739E1,-7.526448369E-2,-5.256658792E-2,2.730464935E-1,2.880666178E-1
1.609143455E1,-5.900427699E-2,-2.876125090E-2,3.161439896E-1,3.228865689E-1
1.610144848E1,-5.681419373E-2,-1.182535850E-2,3.951549530E-1,3.993934509E-1
1.611145464E1,-5.467332155E-2,-2.121455781E-2,1.844673157E-1,1.935650281E-1
1.612143518E1,-6.712110341E-2,-1.943469048E-3,2.706604004E-1,2.788656880E-1
1.613144410E1,-6.966644526E-2,4.372990876E-2,3.520641327E-1,3.615451176E-1
1.614145526E1,-6.025148556E-2,4.129013419E-2,2.251720428E-1,2.367225498E-1
1.615143158E1,-7.944148779E-2,1.244485378E-2,1.988363266E-1,2.144800903E-1
1.616144450E1,-7.457102835E-2,5.533021688E-2,2.730541229E-1,2.884108618E-1
1.617145312E1,-8.643242717E-2,3.098277748E-2,2.371406555E-1,2.542954728E-1
1.618143367E1,-5.773472786E-2,1.358217932E-2,-7.069587708E-3,5.973067442E-2
1.619144083E1,-6.771306694E-2,1.795426011E-2,-1.866340637E-1,1.993481593E-1
1.620145406E1,-8.046574891E-2,1.523522660E-2,2.658729553E-1,2.782000669E-1
1.621143068E1,-8.810041845E-2,-9.352231398E-3,1.557407379E-1,1.791767993E-1
1.622144261E1,-1.121311933E-1,-4.574975371E-2,-1.903820038E-2,1.225924041E-1
1.623144915E1,-1.002628207E-1,4.301959649E-3,-5.734443665E-2,1.155834092E-1
1.624146200E1,-1.263733953E-1,-1.244830899E-2,8.630657196E-2,1.535383333E-1
1.625143839E1,-1.043179482E-1,-2.893437445E-2,-3.101158142E-2,1.126106146E-1
1.626145094E1,-7.081434131E-2,-2.425964549E-2,-1.626930237E-1,1.790871891E-1
1.627145809E1,-7.087655365E-2,-4.863807932E-3,3.602790833E-2,7.965646655E-2
1.628143841E1,-7.555553317E-2,-1.663101651E-2,2.645111084E-2,8.176118008E-2
1.629144856E1,-3.759937361E-2,-1.174833626E-2,-1.185607910E-2,4.113760946E-2
1.630145926E1,-4.269694909E-2,1.936848089E-2,9.694099426E-3,4.787633108E-2
1.631143680E1,-5.254811794E-2,2.893833444E-2,1.533470154E-1,1.646634113E-1
1.632144919E1,-3.852781281E-2,-7.021281868E-3,6.955146790E-2,7.981915463E-2
1.633145651E1,-2.944478393E-2,1.440770924E-2,-2.142715454E-2,3.916248636E-2
1.634143620E1,-4.654216766E-2,1.203658991E-2,2.227840424E-1,2.279117864E-1
1.635144452E1,-2.554646879E-2,2.484604716E-3,1.437778473E-1,1.460508976E-1
1.636145621E1,-1.412615180E-2,-3.346280754E-2,-9.449005127E-3,3.753120503E-2
1.637143322E1,-3.633545339E-2,-1.417405345E-2,1.030826569E-1,1.102143507E-1
1.638144576E1,-4.157142341E-2,2.659702674E-3,1.557569504E-1,1.612311535E-1
1.639145438E1,-2.768497542E-2,-2.820911072E-2,9.590435028E-2,1.037297267E-1
1.640143385E1,-1.873045973E-2,-2.340986021E-2,1.929283142E-2,3.565199884E-2
1.641144239E1,-5.044611543E-2,2.874108031E-3,9.830570221E-2,1.105309104E-1
1.642145540E1,-8.679965883E-2,5.570927635E-3,1.211643219E-2,8.781812989E-2
1.643143194E1,-6.561504304E-2,-1.555432007E-2,2.539339066E-1,2.627350370E-1
1.644144156E1,-8.285564184E-2,-1.394145191E-3,1.451587677E-2,8.412913707E-2
1.645145010E1,-9.032330662E-2,2.713458985E-2,-2.857971191E-2,9.854636279E-2
1.646146334E1,-6.182655320E-2,2.969493717E-2,4.324817657E-2,8.108462709E-2
1.647143996E1,-7.399658114E-2,5.808526650E-3,7.336616516E-3,7.458591652E-2
1.648145104E1,-9.802956134E-2,1.531555876E-2,-4.533672333E-2,1.090861115E-1
1.649145966E1,-1.050216109E-1,2.249586396E-2,-1.181888580E-2,1.080522499E-1
1.650144066E1,-1.119205728E-1,1.051144674E-2,2.169990540E-2,1.144883882E-1
1.651144828E1,-9.258837998E-2,2.498010546E-2,-7.032394409E-3,9.615647845E-2
1.652145967E1,-8.755011111E-2,5.829373747E-2,-3.815841675E-2,1.118894390E-1
1.653143814E1,-7.749684155E-2,4.622197151E-2,-4.055500031E-2,9.892896012E-2
1.654144953E1,-5.327881500E-2,2.447772212E-2,2.169322968E-2,6.251709544E-2
1.655145822E1,-6.268583983E-2,2.418386936E-2,3.366184235E-2,7.514980827E-2
1.656143908E1,-6.255048513E-2,1.926950738E-2,5.281543732E-2,8.410319568E-2
1.657144562E1,-5.528292060E-2,1.178185642E-2,8.154392242E-2,9.921907445E-2
1.658145762E1,-5.292461067E-2,2.101153508E-2,-2.858924866E-2,6.371690639E-2
1.659143424E1,-4.587968066E-2,4.493200034E-2,4.802513123E-2,8.018879586E-2
1.660144656E1,-3.885477036E-2,8.932476863E-3,1.222467422E-1,1.285836238E-1
1.661145479E1,-4.625104740E-2,-1.273526065E-2,2.408504486E-2,5.367900554E-2
1.662143703E1,-6.077020615E-2,-7.974456996E-3,4.563331604E-2,7.641341147E-2
1.663144403E1,-5.140603706E-2,1.592576504E-3,1.437959671E-1,1.527167217E-1
1.664145542E1,-3.964745253E-2,-3.201799095E-2,1.318273544E-1,1.413347926E-1
1.665143296E1,-4.001655430E-2,-4.888875037E-2,-1.421833038E-2,6.475797595E-2
1.666144528E1,-5.217952281E-2,-3.193640709E-2,7.197475433E-2,9.446164280E-2
1.667145274E1,-4.975654930E-2,-4.614913091E-2,1.078882217E-1,1.274571492E-1
1.668143390E1,-3.551716730E-2,-4.616282880E-2,9.725570679E-3,5.905135613E-2
1.669144137E1,-4.054430872E-2,-4.841891676E-2,-4.294490814E-2,7.637079026E-2
1.670145276E1,-5.038678274E-2,-3.846312687E-2,1.007089615E-1,1.189980459E-1
1.671143115E1,-4.585124180E-2,-3.826807439E-2,1.174707413E-1,1.317807154E-1
1.672144069E1,-3.885059059E-2,-4.539255425E-2,-1.051893234E-1,1.209737415E-1
1.673144939E1,-5.837363750E-2,-1.387523301E-2,-4.293727875E-2,7.378084814E-2
1.674146193E1,-5.627374724E-2,-1.397345215E-3,1.102943420E-1,1.238286279E-1
1.675143893E1,-5.168210343E-2,-3.226859123E-2,-9.560489655E-2,1.133692994E-1
1.676145094E1,-6.398811936E-2,1.405943185E-3,-1.099681854E-1,1.272378006E-1
1.677145825E1,-8.104068786E-2,2.585087530E-2,1.055116653E-1,1.355307064E-1
1.678143956E1,-8.591605723E-2,9.403237142E-3,7.199478149E-2,1.124866140E-1
1.679144788E1,-5.004481971E-2,1.674089208E-2,-9.080982208E-2,1.050293542E-1
1.680145896E1,-6.693394482E-2,5.265397578E-2,-4.292583466E-2,9.536887027E-2
1.681143619E1,-9.779369831E-2,8.386337012E-2,9.593677521E-2,1.606254560E-1
1.682144758E1,-6.890530884E-2,6.228840351E-2,5.284023285E-2,1.068638246E-1
1.683145582E1,-7.132525742E-2,4.503915459E-2,-2.856349945E-2,8.906004319E-2
1.684143867E1,-9.506860375E-2,7.099774480E-2,9.114456177E-2,1.496196856E-1
1.685144544E1,-1.041010022E-1,6.562501192E-2,1.988801956E-1,2.338738828E-1
1.686145622E1,-7.479731739E-2,2.901102602E-2,8.874225616E-2,1.196305410E-1
1.687143461E1,-7.181144506E-2,2.357417718E-2,1.126794815E-1,1.356808425E-1
1.688144569E1,-9.282088280E-2,2.761294320E-2,1.892890930E-1,2.126230271E-1
1.689145369E1,-1.133405119E-1,5.579949357E-3,1.485815048E-1,1.869590090E-1
1.690143531E1,-9.336997569E-2,-3.555817157E-2,1.198463440E-1,1.560303884E-1
1.691144332E1,-9.961663932E-2,-2.867082320E-2,1.342067719E-1,1.695787385E-1
1.692145401E1,-8.428130299E-2,-2.635524794E-2,1.653270721E-1,1.874325956E-1
1.693143194E1,-5.257070810E-2,-5.265613645E-2,8.152675629E-2,1.103764470E-1
1.694144518E1,-3.542117029E-2,-4.072070867E-2,1.927566528E-2,5.730956894E-2
1.695145195E1,-4.942212999E-2,-1.193015464E-2,5.039882660E-2,7.158852733E-2
1.696143311E1,-3.256407008E-2,-1.889243722E-2,1.006765366E-1,1.074853844E-1
1.697143934E1,-3.026051074E-2,-3.550360352E-2,-4.058074951E-2,6.183042620E-2
1.698145189E1,-3.513299674E-2,-6.554132327E-3,4.910469055E-3,3.607487792E-2
1.699142951E1,-3.056064993E-2,1.036867686E-2,1.078624725E-1,1.125867477E-1
1.700143997E1,-7.027756423E-3,-3.982046247E-2,-3.578853607E-2,5.399886948E-2
1.701144859E1,-7.468216121E-3,-3.004094586E-2,-6.690979004E-2,7.372348800E-2
1.702145937E1,-1.504569128E-2,3.639854491E-3,1.030807495E-1,1.042365689E-1
1.703143845E1,-2.026213706E-2,-9.585060179E-4,8.871841431E-2,9.100785663E-2
1.704145015E1,-2.802841738E-2,-1.767613366E-2,9.712219238E-3,3.453063979E-2
1.705145684E1,-4.534390569E-2,8.729821071E-3,9.351253510E-2,1.042922518E-1
1.706143808E1,-7.923910022E-2,3.035424650E-2,1.940698624E-1,2.118096475E-1
1.707144739E1,-6.516638398E-2,2.102254517E-2,1.437940598E-1,1.592649887E-1
1.708145755E1,-5.818048120E-2,6.632036529E-3,1.211452484E-2,5.979727429E-2
1.709143478E1,-7.497115433E-2,1.620553434E-2,1.461896896E-1,1.650900320E-1
1.710144641E1,-8.675728738E-2,3.538353369E-2,2.108325958E-1,2.307145527E-1
1.711145387E1,-8.178126067E-2,-5.269121379E-3,1.102743149E-1,1.373912761E-1
1.712143657E1,-8.174297214E-2,1.141875796E-2,1.390047073E-1,1.616620246E-1
1.713144396E1,-8.858920634E-2,1.854186133E-2,1.916751862E-1,2.119698684E-1
1.714145596E1,-9.035472572E-2,-1.024883240E-2,6.478023529E-2,1.116489763E-1
1.715143297E1,-6.600923836E-2,-1.264774799E-2,2.647113800E-2,7.223507614E-2
1.716144459E1,-6.802168489E-2,-1.032518595E-2,7.674694061E-2,1.030711015E-1
1.717145074E1,-8.169597387E-2,-2.996791154E-3,2.646541595E-2,8.592805797E-2
1.718143229E1,-5.478829145E-2,-2.687945217E-2,7.309913635E-3,6.146296988E-2
1.719144091E1,-5.922753736E-2,-5.220737308E-3,1.927852631E-2,6.250455069E-2
1.720145176E1,-4.939446598E-2,1.872480474E-2,3.124904633E-2,6.137535726E-2
1.721143138E1,-3.973495960E-2,2.580446377E-2,1.927661896E-2,5.115002838E-2
1.722144100E1,-2.061083540E-2,-5.681533366E-4,-2.270698547E-3,2.074332196E-2
1.723145085E1,-3.521942347E-2,1.150645316E-2,2.167320251E-2,4.292474765E-2
1.724146093E1,-4.971015081E-2,3.076463938E-2,1.006822586E-1,1.164237060E-1
1.725143978E1,-4.263599962E-2,-4.965052009E-3,5.998229980E-2,7.375877233E-2
1.726145086E1,-3.077647090E-2,-2.576585859E-3,5.280017853E-2,6.116934533E-2
1.727145941E1,-3.586784750E-2,-1.778583974E-4,1.389923096E-1,1.435457984E-1
1.728144041E1,-6.243293732E-2,-1.196318679E-2,1.629352570E-1,1.748967909E-1
1.729144772E1,-4.578959197E-2,-1.185866632E-2,1.102638245E-1,1.199809388E-1
1.730146011E1,-5.778352916E-2,-4.616027698E-3,7.914066315E-2,9.809938082E-2
1.731143727E1,-6.978397071E-2,2.666625008E-2,2.060327530E-1,2.191583600E-1
1.732144805E1,-7.210642099E-2,7.655129768E-3,1.916675568E-1,2.049253261E-1
1.733145544E1,-6.756357104E-2,-2.025445923E-3,5.998802185E-2,9.037422933E-2
1.734143706E1,-7.687877119E-2,1.475677080E-2,8.871650696E-2,1.183162134E-1
1.735144498E1,-7.658012211E-2,1.485166885E-2,1.868782043E-1,2.025056800E-1
1.736145730E1,-5.716548860E-2,1.721287146E-2,6.956100464E-2,9.166738459E-2
1.737143453E1,-6.167515367E-2,2.661507204E-2,-5.972862244E-2,8.988712354E-2
1.738144623E1,-8.286827803E-2,4.081915319E-2,8.871078491E-2,1.280740338E-1
1.739145493E1,-7.543420792E-2,1.676076278E-2,1.030750275E-1,1.288243152E-1
1.740143493E1,-7.043674588E-2,-1.464710757E-2,-5.733871460E-2,9.199783216E-2
1.741144194E1,-5.811009929E-2,-2.688020468E-4,-3.339862823E-2,6.702480333E-2
1.742145332E1,-6.260833144E-2,-7.501026616E-3,1.054639816E-1,1.228768489E-1
1.743143156E1,-4.794827849E-2,-4.323828965E-2,3.363704681E-2,7.280136002E-2
1.744144387E1,-2.886416391E-2,-3.596513718E-2,-4.537105560E-2,6.469284147E-2
1.745145157E1,-4.075489193E-2,-2.127692662E-2,5.757999420E-2,7.368259330E-2
1.746143304E1,-4.786571115E-2,-2.809932083E-2,1.437721252E-1,1.541139907E-1
1.747144042E1,7.129322737E-3,-3.521227092E-2,5.518722534E-2,6.585105243E-2
1.748145281E1,-1.952420920E-2,-1.590164006E-2,-1.903247833E-2,3.156409563E-2
1.749142936E1,-4.610740393E-2,5.974413827E-3,1.629295349E-1,1.694332307E-1
1.750144113E1,-4.149524122E-2,-3.286708146E-3,1.365947723E-1,1.427963211E-1
1.751145029E1,-3.472795337E-2,6.262023002E-3,1.277923584E-4,3.528824179E-2
1.752146145E1,-6.124693900E-2,2.330754511E-2,1.365985870E-1,1.515044659E-1
1.753143984E1,-8.287084103E-2,3.060531989E-2,2.610969543E-1,2.756372280E-1
1.754145007E1,-6.865080446E-2,4.016663879E-3,9.110832214E-2,1.141481183E-1
1.755145831E1,-7.566145808E-2,1.575723104E-2,4.082965851E-2,8.740713691E-2
1.756143985E1,-8.492664993E-2,3.003062680E-2,1.964502335E-1,2.161181821E-1
1.757144662E1,-8.224073797E-2,1.082018949E-2,1.437768936E-1,1.659891883E-1
1.758145717E1,-7.703116536E-2,1.055504940E-2,-2.860736847E-2,8.284679255E-2
1.759143564E1,-9.092288464E-2,1.033658162E-2,2.166843414E-2,9.403901802E-2
1.760144756E1,-9.502887726E-2,1.275019161E-2,1.509523392E-1,1.788285872E-1
1.761145495E1,-5.835463107E-2,-9.024245664E-3,3.363227844E-2,6.795461816E-2
1.762143803E1,-5.791901052E-2,9.956588969E-3,-7.650375366E-2,9.647056426E-2
1.763144388E1,-6.938110292E-2,1.231779903E-2,6.954097748E-2,9.900208666E-2
1.764145504E1,-4.036124796E-2,5.222922191E-3,1.006641388E-1,1.085798236E-1
1.765143251E1,-2.596532553E-2,-1.393732056E-2,-5.735301971E-2,6.448112828E-2
1.766144236E1,-5.458678305E-2,-2.008788288E-3,-6.932544708E-2,8.825967215E-2
1.767145167E1,-4.742144793E-2,1.260286756E-2,1.270008087E-1,1.361500327E-1
1.768143406E1,-2.845000476E-2,-1.758323982E-3,6.475257874E-2,7.074878746E-2
1.769144153E1,-2.405229397E-2,-1.145428047E-2,-6.213951111E-2,6.760940931E-2
1.770145346E1,-2.918148041E-2,7.777811028E-3,1.198205948E-1,1.235679088E-1
1.771143108E1,-5.097191036E-2,7.769074291E-4,2.084083557E-1,2.145525156E-1
1.772144300E1,-4.174517840E-2,-4.130236804E-3,6.475830078E-2,7.715799567E-2
1.773145009E1,-6.107984856E-2,-1.797614619E-3,4.081630707E-2,7.348435371E-2
1.774146124E1,-7.772919536E-2,8.010339923E-3,2.323522568E-1,2.451398878E-1
1.775143971E1,-6.806331128E-2,-8.653212339E-3,1.629199982E-1,1.767778782E-1
1.776145018E1,-5.362065136E-2,-2.287038043E-2,7.297515869E-3,5.874931737E-2
1.777145818E1,-7.028814405E-2,-1.078432426E-2,1.078538895E-1,1.291866337E-1
1.778144065E1,-8.901990950E-2,-1.096475869E-3,2.131967545E-1,2.310380978E-1
1.779144857E1,-7.664549351E-2,-3.223569691E-2,8.869743347E-2,1.215767516E-1
1.780145973E1,-6.905360520E-2,-2.735768259E-2,-9.467124939E-3,7.487636237E-2
1.781143781E1,-7.821734995E-2,1.737343147E-3,9.587669373E-2,1.237469700E-1
1.782144920E1,-5.631556362E-2,-2.764081582E-3,1.054525375E-1,1.195797664E-1
1.783145690E1,-2.761886641E-2,-1.953564398E-2,-8.847808838E-2,9.472494545E-2
1.784143667E1,-4.678115621E-2,4.355916753E-3,-7.890129089E-2,9.183062829E-2
1.785144491E1,-4.673649371E-2,3.096693940E-2,1.087188721E-4,5.606481071E-2
1.786145730E1,-2.264072187E-2,2.909738570E-2,-1.904392242E-2,4.149615793E-2
1.787143576E1,-2.518144995E-2,2.443173155E-2,-4.538059235E-2,5.736212243E-2
1.788144562E1,-3.481401876E-2,4.150751233E-2,4.799461365E-2,7.237660134E-2
1.789145485E1,-3.959680721E-2,2.757667191E-2,1.317939758E-1,1.403496777E-1
1.790143570E1,-4.434174672E-2,4.352334887E-3,3.123950958E-2,5.441544156E-2
1.791144225E1,-3.708316013E-2,2.791551873E-3,6.715393066E-2,7.676329807E-2
1.792145417E1,-6.329736859E-2,2.081358433E-2,1.892614365E-1,2.006480837E-1
1.793143241E1,-6.093592942E-2,-1.172087528E-2,1.844758987E-1,1.946327918E-1
1.794144349E1,-5.853063613E-2,-1.833467185E-2,7.194900513E-2,9.454445989E-2
1.795145234E1,-7.044096291E-2,-1.289398223E-2,2.275743484E-1,2.385754977E-1
1.796143327E1,-7.972043753E-2,-1.532338187E-2,3.233413696E-1,3.333763571E-1
1.797144004E1,-5.811022595E-2,-2.162738331E-2,1.198291779E-1,1.349206209E-1
1.798145336E1,-6.820087135E-2,-7.204711437E-6,-4.298114777E-2,8.061475031E-2
1.799142959E1,-5.653326213E-2,1.973006874E-2,9.587860107E-2,1.130397783E-1
1.800144044E1,-1.405540705E-1,4.533949122E-2,4.899024963E-3,1.477671027E-1
1.801144868E1,-4.302581772E-2,-4.863481969E-3,-3.579998016E-2,5.618285350E-2
1.802146161E1,-5.784800649E-2,2.126284130E-2,-7.068634033E-3,6.203600456E-2
1.803143800E1,-5.805370957E-2,1.661458053E-2,1.294021606E-1,1.427977474E-1
1.804144877E1,-3.882327303E-2,-7.518313825E-3,3.602886200E-2,5.349626593E-2
1.805145731E1,-4.607487842E-2,1.780338585E-3,-7.649993896E-2,8.932135629E-2
1.806143955E1,-6.501425058E-2,1.859032735E-2,7.433509827E-2,1.004896009E-1
